# ja/nein/Enthaltung/ungueltig/nichtabgegeben: votes cast in each category across all Abstimmungen in range
# total_votes: sum of the above
# ratio_*: category / total_votes (weighted per vote, so a day with many bundled votes counts more)
# days_present/days_total/days_absent: sitting days attended/total/missed
#   (a day counts as attended if the member cast a real vote on at least one Abstimmung that day)
# ratio_days_present/ratio_days_absent: days_present/days_absent divided by days_total (weighted per day, not per vote)
Fraktion/Gruppe;Vorname;Name;ja;nein;Enthaltung;ungültig;nichtabgegeben;total_votes;ratio_ja;ratio_nein;ratio_Enthaltung;ratio_ungültig;ratio_nichtabgegeben;days_present;days_total;days_absent;ratio_days_present;ratio_days_absent;slug
SPD;Matthias;Bartke;151;76;2;0;15;244;0.6188524590163934;0.3114754098360656;0.00819672131147541;0.0;0.06147540983606557;95;101;6;0.9405940594059405;0.0594059405940594;matthias-bartke
AfD;Franziska;Gminder;64;153;12;0;15;244;0.26229508196721313;0.6270491803278688;0.04918032786885246;0.0;0.06147540983606557;96;101;5;0.9504950495049505;0.04950495049504951;franziska-gminder
SPD;Lars;Castellucci;157;72;0;0;15;244;0.6434426229508197;0.29508196721311475;0.0;0.0;0.06147540983606557;97;101;4;0.9603960396039604;0.039603960396039604;lars-castellucci
CDU/CSU;Nikolas;Löbel;124;66;0;0;15;205;0.6048780487804878;0.32195121951219513;0.0;0.0;0.07317073170731707;81;87;6;0.9310344827586207;0.06896551724137931;nikolas-lobel
CDU/CSU;Joachim;Pfeiffer;148;80;1;0;15;244;0.6065573770491803;0.32786885245901637;0.004098360655737705;0.0;0.06147540983606557;97;101;4;0.9603960396039604;0.039603960396039604;joachim-pfeiffer
SPD;Burkhard;Lischka;64;34;0;0;15;113;0.5663716814159292;0.3008849557522124;0.0;0.0;0.13274336283185842;32;37;5;0.8648648648648649;0.13513513513513514;burkhard-lischka
AfD;Johannes;Huber;65;148;16;0;15;244;0.26639344262295084;0.6065573770491803;0.06557377049180328;0.0;0.06147540983606557;97;101;4;0.9603960396039604;0.039603960396039604;johannes-huber
CDU/CSU;Katharina;Landgraf;153;76;0;0;15;244;0.6270491803278688;0.3114754098360656;0.0;0.0;0.06147540983606557;94;101;7;0.9306930693069307;0.06930693069306931;katharina-landgraf
SPD;Christian;Lange (Backnang);155;74;0;0;15;244;0.6352459016393442;0.30327868852459017;0.0;0.0;0.06147540983606557;99;101;2;0.9801980198019802;0.019801980198019802;christian-lange-backnang
FDP;Nicole;Bauer;123;82;24;0;15;244;0.5040983606557377;0.3360655737704918;0.09836065573770492;0.0;0.06147540983606557;93;101;8;0.9207920792079208;0.07920792079207921;nicole-bauer
FDP;Mario;Brandenburg (Südpfalz);99;66;24;0;15;204;0.4852941176470588;0.3235294117647059;0.11764705882352941;0.0;0.07352941176470588;80;86;6;0.9302325581395349;0.06976744186046512;mario-brandenburg-sudpfalz
FDP;Katja;Hessel;123;82;24;0;15;244;0.5040983606557377;0.3360655737704918;0.09836065573770492;0.0;0.06147540983606557;93;101;8;0.9207920792079208;0.07920792079207921;katja-hessel
FDP;Karsten;Klein;127;83;19;0;15;244;0.5204918032786885;0.3401639344262295;0.0778688524590164;0.0;0.06147540983606557;98;101;3;0.9702970297029703;0.0297029702970297;karsten-klein
SPD;Johann;Saathoff;153;75;0;0;16;244;0.6270491803278688;0.3073770491803279;0.0;0.0;0.06557377049180328;95;101;6;0.9405940594059405;0.0594059405940594;johann-saathoff
SPD;Bernd;Westphal;153;75;0;0;16;244;0.6270491803278688;0.3073770491803279;0.0;0.0;0.06557377049180328;92;101;9;0.9108910891089109;0.0891089108910891;bernd-westphal
Fraktionslos;Bruno;Hollnagel;62;149;17;0;16;244;0.2540983606557377;0.610655737704918;0.06967213114754098;0.0;0.06557377049180328;95;101;6;0.9405940594059405;0.0594059405940594;bruno-hollnagel
BÜ90/GR;Lisa;Paus;90;95;43;0;16;244;0.36885245901639346;0.38934426229508196;0.1762295081967213;0.0;0.06557377049180328;96;101;5;0.9504950495049505;0.04950495049504951;lisa-paus
SPD;Isabel;Mackensen;72;35;0;0;16;123;0.5853658536585366;0.2845528455284553;0.0;0.0;0.13008130081300814;51;60;9;0.85;0.15;isabel-mackensen
FDP;Christoph;Meyer;123;81;24;0;16;244;0.5040983606557377;0.3319672131147541;0.09836065573770492;0.0;0.06557377049180328;96;101;5;0.9504950495049505;0.04950495049504951;christoph-meyer
CDU/CSU;Silvia;Breher;154;74;0;0;16;244;0.6311475409836066;0.30327868852459017;0.0;0.0;0.06557377049180328;91;101;10;0.900990099009901;0.09900990099009901;silvia-breher
CDU/CSU;Peter;Bleser;153;75;0;0;16;244;0.6270491803278688;0.3073770491803279;0.0;0.0;0.06557377049180328;94;101;7;0.9306930693069307;0.06930693069306931;peter-bleser
CDU/CSU;Nadine;Schön;149;79;0;0;16;244;0.610655737704918;0.3237704918032787;0.0;0.0;0.06557377049180328;97;101;4;0.9603960396039604;0.039603960396039604;nadine-schon
CDU/CSU;Michael;Abercron;150;73;5;0;16;244;0.6147540983606558;0.29918032786885246;0.020491803278688523;0.0;0.06557377049180328;95;101;6;0.9405940594059405;0.0594059405940594;michael-abercron
CDU/CSU;Heike;Brehmer;158;70;0;0;16;244;0.6475409836065574;0.28688524590163933;0.0;0.0;0.06557377049180328;97;101;4;0.9603960396039604;0.039603960396039604;heike-brehmer
CDU/CSU;Manfred;Grund;151;74;3;0;16;244;0.6188524590163934;0.30327868852459017;0.012295081967213115;0.0;0.06557377049180328;93;101;8;0.9207920792079208;0.07920792079207921;manfred-grund
CDU/CSU;Peter;Weiß (Emmendingen);154;74;0;0;16;244;0.6311475409836066;0.30327868852459017;0.0;0.0;0.06557377049180328;96;101;5;0.9504950495049505;0.04950495049504951;peter-weiss-emmendingen
DIE LINKE.;Heidrun;Bluhm;20;58;8;0;17;103;0.1941747572815534;0.5631067961165048;0.07766990291262135;0.0;0.1650485436893204;31;35;4;0.8857142857142857;0.11428571428571428;heidrun-bluhm
BÜ90/GR;Wolfgang;Wetzel;24;19;2;0;17;62;0.3870967741935484;0.3064516129032258;0.03225806451612903;0.0;0.27419354838709675;22;30;8;0.7333333333333333;0.26666666666666666;wolfgang-wetzel
FDP;Benjamin;Strasser;124;80;23;0;17;244;0.5081967213114754;0.32786885245901637;0.0942622950819672;0.0;0.06967213114754098;97;101;4;0.9603960396039604;0.039603960396039604;benjamin-strasser
FDP;Bernd;Reuther;117;86;24;0;17;244;0.47950819672131145;0.3524590163934426;0.09836065573770492;0.0;0.06967213114754098;95;101;6;0.9405940594059405;0.0594059405940594;bernd-reuther
AfD;Udo Theodor;Hemmelgarn;67;153;7;0;17;244;0.27459016393442626;0.6270491803278688;0.028688524590163935;0.0;0.06967213114754098;92;101;9;0.9108910891089109;0.0891089108910891;udo-theodor-hemmelgarn
FDP;Katharina;Willkomm;105;67;23;0;17;212;0.49528301886792453;0.3160377358490566;0.10849056603773585;0.0;0.08018867924528301;84;90;6;0.9333333333333333;0.06666666666666667;katharina-willkomm
DIE LINKE.;Axel;Troost;5;13;8;0;17;43;0.11627906976744186;0.3023255813953488;0.18604651162790697;0.0;0.3953488372093023;13;17;4;0.7647058823529411;0.23529411764705882;axel-troost
FDP;Ulrich;Lechte;130;73;24;0;17;244;0.5327868852459017;0.29918032786885246;0.09836065573770492;0.0;0.06967213114754098;95;101;6;0.9405940594059405;0.0594059405940594;ulrich-lechte
CDU/CSU;Artur;Auernhammer;157;70;0;0;17;244;0.6434426229508197;0.28688524590163933;0.0;0.0;0.06967213114754098;93;101;8;0.9207920792079208;0.07920792079207921;artur-auernhammer
CDU/CSU;Peter;Stein (Rostock);153;74;0;0;17;244;0.6270491803278688;0.30327868852459017;0.0;0.0;0.06967213114754098;96;101;5;0.9504950495049505;0.04950495049504951;peter-stein-rostock
CDU/CSU;Olav;Gutting;151;76;0;0;17;244;0.6188524590163934;0.3114754098360656;0.0;0.0;0.06967213114754098;92;101;9;0.9108910891089109;0.0891089108910891;olav-gutting
BÜ90/GR;Ottmar;Holtz;112;87;28;0;17;244;0.45901639344262296;0.35655737704918034;0.11475409836065574;0.0;0.06967213114754098;95;101;6;0.9405940594059405;0.0594059405940594;ottmar-holtz
CDU/CSU;Bettina Margarethe;Wiesmann;153;74;0;0;17;244;0.6270491803278688;0.30327868852459017;0.0;0.0;0.06967213114754098;97;101;4;0.9603960396039604;0.039603960396039604;bettina-margarethe-wiesmann
AfD;Dietmar;Friedhoff;65;145;16;0;18;244;0.26639344262295084;0.5942622950819673;0.06557377049180328;0.0;0.07377049180327869;93;101;8;0.9207920792079208;0.07920792079207921;dietmar-friedhoff
DIE LINKE.;Caren;Lay;67;130;29;0;18;244;0.27459016393442626;0.5327868852459017;0.11885245901639344;0.0;0.07377049180327869;91;101;10;0.900990099009901;0.09900990099009901;caren-lay
CDU/CSU;Roy;Kühne;149;77;0;0;18;244;0.610655737704918;0.3155737704918033;0.0;0.0;0.07377049180327869;94;101;7;0.9306930693069307;0.06930693069306931;roy-kuhne
DIE LINKE.;Kirsten;Tackmann;64;133;29;0;18;244;0.26229508196721313;0.5450819672131147;0.11885245901639344;0.0;0.07377049180327869;94;101;7;0.9306930693069307;0.06930693069306931;kirsten-tackmann
SPD;Sönke;Rix;153;73;0;0;18;244;0.6270491803278688;0.29918032786885246;0.0;0.0;0.07377049180327869;93;101;8;0.9207920792079208;0.07920792079207921;sonke-rix
SPD;Rolf;Mützenich;154;72;0;0;18;244;0.6311475409836066;0.29508196721311475;0.0;0.0;0.07377049180327869;94;101;7;0.9306930693069307;0.06930693069306931;rolf-mutzenich
CDU/CSU;Gunther;Krichbaum;152;72;2;0;18;244;0.6229508196721312;0.29508196721311475;0.00819672131147541;0.0;0.07377049180327869;94;101;7;0.9306930693069307;0.06930693069306931;gunther-krichbaum
FDP;Bettina;Stark-Watzinger;117;87;22;0;18;244;0.47950819672131145;0.35655737704918034;0.09016393442622951;0.0;0.07377049180327869;96;101;5;0.9504950495049505;0.04950495049504951;bettina-stark-watzinger
FDP;Christian;Dürr;121;82;23;0;18;244;0.4959016393442623;0.3360655737704918;0.0942622950819672;0.0;0.07377049180327869;95;101;6;0.9405940594059405;0.0594059405940594;christian-durr
FDP;Frank;Sitta;120;84;22;0;18;244;0.4918032786885246;0.3442622950819672;0.09016393442622951;0.0;0.07377049180327869;93;101;8;0.9207920792079208;0.07920792079207921;frank-sitta
CDU/CSU;Kai;Wegner;148;78;0;0;18;244;0.6065573770491803;0.319672131147541;0.0;0.0;0.07377049180327869;93;101;8;0.9207920792079208;0.07920792079207921;kai-wegner
CDU/CSU;Matern;Marschall;152;74;0;0;18;244;0.6229508196721312;0.30327868852459017;0.0;0.0;0.07377049180327869;93;101;8;0.9207920792079208;0.07920792079207921;matern-marschall
FDP;Nicole;Westig;121;82;23;0;18;244;0.4959016393442623;0.3360655737704918;0.0942622950819672;0.0;0.07377049180327869;92;101;9;0.9108910891089109;0.0891089108910891;nicole-westig
FDP;Linda;Teuteberg;121;83;22;0;18;244;0.4959016393442623;0.3401639344262295;0.09016393442622951;0.0;0.07377049180327869;95;101;6;0.9405940594059405;0.0594059405940594;linda-teuteberg
CDU/CSU;Klaus-Peter;Willsch;141;83;2;0;18;244;0.5778688524590164;0.3401639344262295;0.00819672131147541;0.0;0.07377049180327869;94;101;7;0.9306930693069307;0.06930693069306931;klaus-peter-willsch
SPD;Achim;Post (Minden);152;74;0;0;18;244;0.6229508196721312;0.30327868852459017;0.0;0.0;0.07377049180327869;95;101;6;0.9405940594059405;0.0594059405940594;achim-post-minden
CDU/CSU;Andreas;Mattfeldt;143;82;1;0;18;244;0.5860655737704918;0.3360655737704918;0.004098360655737705;0.0;0.07377049180327869;92;101;9;0.9108910891089109;0.0891089108910891;andreas-mattfeldt
AfD;Roland;Hartwig;67;146;13;0;18;244;0.27459016393442626;0.5983606557377049;0.05327868852459016;0.0;0.07377049180327869;94;101;7;0.9306930693069307;0.06930693069306931;roland-hartwig
FDP;Katja;Suding;123;82;21;0;18;244;0.5040983606557377;0.3360655737704918;0.0860655737704918;0.0;0.07377049180327869;92;101;9;0.9108910891089109;0.0891089108910891;katja-suding
CDU/CSU;Katja;Leikert;151;74;0;0;19;244;0.6188524590163934;0.30327868852459017;0.0;0.0;0.0778688524590164;91;101;10;0.900990099009901;0.09900990099009901;katja-leikert
AfD;Anton;Friesen;66;144;15;0;19;244;0.27049180327868855;0.5901639344262295;0.06147540983606557;0.0;0.0778688524590164;95;101;6;0.9405940594059405;0.0594059405940594;anton-friesen
SPD;Arno;Klare;152;73;0;0;19;244;0.6229508196721312;0.29918032786885246;0.0;0.0;0.0778688524590164;96;101;5;0.9504950495049505;0.04950495049504951;arno-klare
SPD;Kerstin;Tack;151;74;0;0;19;244;0.6188524590163934;0.30327868852459017;0.0;0.0;0.0778688524590164;93;101;8;0.9207920792079208;0.07920792079207921;kerstin-tack
AfD;Stefan;Keuter;65;147;13;0;19;244;0.26639344262295084;0.6024590163934426;0.05327868852459016;0.0;0.0778688524590164;94;101;7;0.9306930693069307;0.06930693069306931;stefan-keuter
FDP;Christoph;Hoffmann;123;82;20;0;19;244;0.5040983606557377;0.3360655737704918;0.08196721311475409;0.0;0.0778688524590164;94;101;7;0.9306930693069307;0.06930693069306931;christoph-hoffmann
FDP;Marco;Buschmann;120;81;24;0;19;244;0.4918032786885246;0.3319672131147541;0.09836065573770492;0.0;0.0778688524590164;96;101;5;0.9504950495049505;0.04950495049504951;marco-buschmann
CDU/CSU;Alexander;Krauß;154;70;1;0;19;244;0.6311475409836066;0.28688524590163933;0.004098360655737705;0.0;0.0778688524590164;96;101;5;0.9504950495049505;0.04950495049504951;alexander-krauss
SPD;Michael;Schrodi;147;78;0;0;19;244;0.6024590163934426;0.319672131147541;0.0;0.0;0.0778688524590164;95;101;6;0.9405940594059405;0.0594059405940594;michael-schrodi
SPD;Saskia;Esken;149;76;0;0;19;244;0.610655737704918;0.3114754098360656;0.0;0.0;0.0778688524590164;96;101;5;0.9504950495049505;0.04950495049504951;saskia-esken
SPD;Josephine;Ortleb;144;79;2;0;19;244;0.5901639344262295;0.3237704918032787;0.00819672131147541;0.0;0.0778688524590164;93;101;8;0.9207920792079208;0.07920792079207921;josephine-ortleb
CDU/CSU;Emmi;Zeulner;147;78;0;0;19;244;0.6024590163934426;0.319672131147541;0.0;0.0;0.0778688524590164;91;101;10;0.900990099009901;0.09900990099009901;emmi-zeulner
CDU/CSU;Ursula;Leyen;59;29;0;0;19;107;0.5514018691588785;0.27102803738317754;0.0;0.0;0.17757009345794392;28;36;8;0.7777777777777778;0.2222222222222222;ursula-leyen
BÜ90/GR;Kordula;Schulz-Asche;105;89;31;0;19;244;0.430327868852459;0.36475409836065575;0.12704918032786885;0.0;0.0778688524590164;94;101;7;0.9306930693069307;0.06930693069306931;kordula-schulz-asche
SPD;Detlef;Müller (Chemnitz);150;74;0;0;20;244;0.6147540983606558;0.30327868852459017;0.0;0.0;0.08196721311475409;96;101;5;0.9504950495049505;0.04950495049504951;detlef-muller-chemnitz
CDU/CSU;Stephan;Pilsinger;157;67;0;0;20;244;0.6434426229508197;0.27459016393442626;0.0;0.0;0.08196721311475409;95;101;6;0.9405940594059405;0.0594059405940594;stephan-pilsinger
AfD;Lothar;Maier;63;152;9;0;20;244;0.2581967213114754;0.6229508196721312;0.036885245901639344;0.0;0.08196721311475409;96;101;5;0.9504950495049505;0.04950495049504951;lothar-maier
DIE LINKE.;Gökay;Akbulut;63;135;26;0;20;244;0.2581967213114754;0.5532786885245902;0.10655737704918032;0.0;0.08196721311475409;98;101;3;0.9702970297029703;0.0297029702970297;gokay-akbulut
FDP;Till;Mansmann;114;85;25;0;20;244;0.4672131147540984;0.3483606557377049;0.10245901639344263;0.0;0.08196721311475409;94;101;7;0.9306930693069307;0.06930693069306931;till-mansmann
CDU/CSU;Sebastian;Steineke;150;74;0;0;20;244;0.6147540983606558;0.30327868852459017;0.0;0.0;0.08196721311475409;92;101;9;0.9108910891089109;0.0891089108910891;sebastian-steineke
FDP;Otto;Fricke;118;83;23;0;20;244;0.48360655737704916;0.3401639344262295;0.0942622950819672;0.0;0.08196721311475409;95;101;6;0.9405940594059405;0.0594059405940594;otto-fricke
BÜ90/GR;Corinna;Rüffer;86;105;33;0;20;244;0.3524590163934426;0.430327868852459;0.13524590163934427;0.0;0.08196721311475409;92;101;9;0.9108910891089109;0.0891089108910891;corinna-ruffer
AfD;Uwe;Schulz;62;148;14;0;20;244;0.2540983606557377;0.6065573770491803;0.05737704918032787;0.0;0.08196721311475409;90;101;11;0.8910891089108911;0.10891089108910891;uwe-schulz
FDP;Frank;Müller-Rosentritt;118;80;26;0;20;244;0.48360655737704916;0.32786885245901637;0.10655737704918032;0.0;0.08196721311475409;89;101;12;0.8811881188118812;0.1188118811881188;frank-muller-rosentritt
FDP;Christian;Jung;113;67;19;0;20;219;0.5159817351598174;0.3059360730593607;0.0867579908675799;0.0;0.091324200913242;83;92;9;0.9021739130434783;0.09782608695652174;christian-jung
AfD;Alexander;Gauland;67;144;13;0;20;244;0.27459016393442626;0.5901639344262295;0.05327868852459016;0.0;0.08196721311475409;91;101;10;0.900990099009901;0.09900990099009901;alexander-gauland
BÜ90/GR;Danyal;Bayaz;103;82;25;0;20;230;0.44782608695652176;0.3565217391304348;0.10869565217391304;0.0;0.08695652173913043;88;96;8;0.9166666666666666;0.08333333333333333;danyal-bayaz
CDU/CSU;Thomas;Jarzombek;151;72;0;0;21;244;0.6188524590163934;0.29508196721311475;0.0;0.0;0.0860655737704918;94;101;7;0.9306930693069307;0.06930693069306931;thomas-jarzombek
SPD;Bettina;Hagedorn;148;75;0;0;21;244;0.6065573770491803;0.3073770491803279;0.0;0.0;0.0860655737704918;96;101;5;0.9504950495049505;0.04950495049504951;bettina-hagedorn
FDP;Pascal;Kober;121;77;25;0;21;244;0.4959016393442623;0.3155737704918033;0.10245901639344263;0.0;0.0860655737704918;92;101;9;0.9108910891089109;0.0891089108910891;pascal-kober
CDU/CSU;Oliver;Wittke;133;65;0;0;21;219;0.6073059360730594;0.2968036529680365;0.0;0.0;0.0958904109589041;89;92;3;0.967391304347826;0.03260869565217391;oliver-wittke
CDU/CSU;Eckhardt;Rehberg;148;74;1;0;21;244;0.6065573770491803;0.30327868852459017;0.004098360655737705;0.0;0.0860655737704918;95;101;6;0.9405940594059405;0.0594059405940594;eckhardt-rehberg
DIE LINKE.;Susanne;Ferschl;69;127;27;0;21;244;0.2827868852459016;0.5204918032786885;0.11065573770491803;0.0;0.0860655737704918;92;101;9;0.9108910891089109;0.0891089108910891;susanne-ferschl
CDU/CSU;Andreas;Jung;149;74;0;0;21;244;0.610655737704918;0.30327868852459017;0.0;0.0;0.0860655737704918;93;101;8;0.9207920792079208;0.07920792079207921;andreas-jung
BÜ90/GR;Christian;Kühn (Tübingen);98;96;29;0;21;244;0.4016393442622951;0.39344262295081966;0.11885245901639344;0.0;0.0860655737704918;90;101;11;0.8910891089108911;0.10891089108910891;christian-kuhn-tubingen
CDU/CSU;Volkmar;Vogel (Kleinsaara);147;74;2;0;21;244;0.6024590163934426;0.30327868852459017;0.00819672131147541;0.0;0.0860655737704918;95;101;6;0.9405940594059405;0.0594059405940594;volkmar-vogel-kleinsaara
CDU/CSU;Antje;Lezius;155;68;0;0;21;244;0.6352459016393442;0.2786885245901639;0.0;0.0;0.0860655737704918;92;101;9;0.9108910891089109;0.0891089108910891;antje-lezius
CDU/CSU;Norbert Maria;Altenkamp;149;74;0;0;21;244;0.610655737704918;0.30327868852459017;0.0;0.0;0.0860655737704918;91;101;10;0.900990099009901;0.09900990099009901;norbert-maria-altenkamp
DIE LINKE.;Petra;Pau;68;130;25;0;21;244;0.2786885245901639;0.5327868852459017;0.10245901639344263;0.0;0.0860655737704918;97;101;4;0.9603960396039604;0.039603960396039604;petra-pau
SPD;Dagmar;Freitag;147;75;1;0;21;244;0.6024590163934426;0.3073770491803279;0.004098360655737705;0.0;0.0860655737704918;97;101;4;0.9603960396039604;0.039603960396039604;dagmar-freitag
AfD;Mariana Iris;Harder-Kühnel;67;142;14;0;21;244;0.27459016393442626;0.5819672131147541;0.05737704918032787;0.0;0.0860655737704918;93;101;8;0.9207920792079208;0.07920792079207921;mariana-iris-harder-kuhnel
SPD;Florian;Pronold;151;72;0;0;21;244;0.6188524590163934;0.29508196721311475;0.0;0.0;0.0860655737704918;92;101;9;0.9108910891089109;0.0891089108910891;florian-pronold
CDU/CSU;Frank;Heinrich (Chemnitz);152;70;1;0;21;244;0.6229508196721312;0.28688524590163933;0.004098360655737705;0.0;0.0860655737704918;95;101;6;0.9405940594059405;0.0594059405940594;frank-heinrich-chemnitz
AfD;Detlev;Spangenberg;64;148;11;0;21;244;0.26229508196721313;0.6065573770491803;0.045081967213114756;0.0;0.0860655737704918;94;101;7;0.9306930693069307;0.06930693069306931;detlev-spangenberg
SPD;Michelle;Müntefering;151;72;0;0;21;244;0.6188524590163934;0.29508196721311475;0.0;0.0;0.0860655737704918;92;101;9;0.9108910891089109;0.0891089108910891;michelle-muntefering
CDU/CSU;Saskia;Ludwig;50;35;1;0;21;107;0.4672897196261682;0.32710280373831774;0.009345794392523364;0.0;0.19626168224299065;46;54;8;0.8518518518518519;0.14814814814814814;saskia-ludwig
AfD;Andreas;Mrosek;62;147;13;0;22;244;0.2540983606557377;0.6024590163934426;0.05327868852459016;0.0;0.09016393442622951;87;101;14;0.8613861386138614;0.13861386138613863;andreas-mrosek
BÜ90/GR;Agnieszka;Brugger;104;90;28;0;22;244;0.4262295081967213;0.36885245901639346;0.11475409836065574;0.0;0.09016393442622951;94;101;7;0.9306930693069307;0.06930693069306931;agnieszka-brugger
SPD;Sarah;Ryglewski;146;75;1;0;22;244;0.5983606557377049;0.3073770491803279;0.004098360655737705;0.0;0.09016393442622951;91;101;10;0.900990099009901;0.09900990099009901;sarah-ryglewski
CDU/CSU;Sabine;Weiss (Wesel I);153;69;0;0;22;244;0.6270491803278688;0.2827868852459016;0.0;0.0;0.09016393442622951;93;101;8;0.9207920792079208;0.07920792079207921;sabine-weiss-wesel-i
SPD;Carsten;Schneider (Erfurt);150;72;0;0;22;244;0.6147540983606558;0.29508196721311475;0.0;0.0;0.09016393442622951;93;101;8;0.9207920792079208;0.07920792079207921;carsten-schneider-erfurt
AfD;Martin;Sichert;65;143;14;0;22;244;0.26639344262295084;0.5860655737704918;0.05737704918032787;0.0;0.09016393442622951;93;101;8;0.9207920792079208;0.07920792079207921;martin-sichert
CDU/CSU;Hans-Peter;Friedrich (Hof);152;70;0;0;22;244;0.6229508196721312;0.28688524590163933;0.0;0.0;0.09016393442622951;94;101;7;0.9306930693069307;0.06930693069306931;hans-peter-friedrich-hof
CDU/CSU;Jan-Marco;Luczak;147;75;0;0;22;244;0.6024590163934426;0.3073770491803279;0.0;0.0;0.09016393442622951;95;101;6;0.9405940594059405;0.0594059405940594;jan-marco-luczak
SPD;Joe;Weingarten;68;34;0;0;22;124;0.5483870967741935;0.27419354838709675;0.0;0.0;0.1774193548387097;47;61;14;0.7704918032786885;0.22950819672131148;joe-weingarten
SPD;Caren;Marks;148;74;0;0;22;244;0.6065573770491803;0.30327868852459017;0.0;0.0;0.09016393442622951;94;101;7;0.9306930693069307;0.06930693069306931;caren-marks
CDU/CSU;Mathias;Middelberg;148;74;0;0;22;244;0.6065573770491803;0.30327868852459017;0.0;0.0;0.09016393442622951;94;101;7;0.9306930693069307;0.06930693069306931;mathias-middelberg
CDU/CSU;Reinhold;Sendker;150;72;0;0;22;244;0.6147540983606558;0.29508196721311475;0.0;0.0;0.09016393442622951;96;101;5;0.9504950495049505;0.04950495049504951;reinhold-sendker
BÜ90/GR;Maria;Klein-Schmeink;99;92;31;0;22;244;0.4057377049180328;0.3770491803278688;0.12704918032786885;0.0;0.09016393442622951;91;101;10;0.900990099009901;0.09900990099009901;maria-klein-schmeink
DIE LINKE.;Kathrin;Vogler;62;132;28;0;22;244;0.2540983606557377;0.5409836065573771;0.11475409836065574;0.0;0.09016393442622951;89;101;12;0.8811881188118812;0.1188118811881188;kathrin-vogler
BÜ90/GR;Claudia;Roth (Augsburg);100;90;32;0;22;244;0.4098360655737705;0.36885245901639346;0.13114754098360656;0.0;0.09016393442622951;95;101;6;0.9405940594059405;0.0594059405940594;claudia-roth-augsburg
BÜ90/GR;Sylvia;Kotting-Uhl;93;104;24;0;23;244;0.38114754098360654;0.4262295081967213;0.09836065573770492;0.0;0.0942622950819672;92;101;9;0.9108910891089109;0.0891089108910891;sylvia-kotting-uhl
CDU/CSU;Michael;Grosse-Brömer;148;73;0;0;23;244;0.6065573770491803;0.29918032786885246;0.0;0.0;0.0942622950819672;99;101;2;0.9801980198019802;0.019801980198019802;michael-grosse-bromer
BÜ90/GR;Markus;Kurth;96;89;36;0;23;244;0.39344262295081966;0.36475409836065575;0.14754098360655737;0.0;0.0942622950819672;90;101;11;0.8910891089108911;0.10891089108910891;markus-kurth
CDU/CSU;Volker;Kauder;150;71;0;0;23;244;0.6147540983606558;0.29098360655737704;0.0;0.0;0.0942622950819672;92;101;9;0.9108910891089109;0.0891089108910891;volker-kauder
SPD;Martina;Stamm-Fibich;149;71;1;0;23;244;0.610655737704918;0.29098360655737704;0.004098360655737705;0.0;0.0942622950819672;94;101;7;0.9306930693069307;0.06930693069306931;martina-stamm-fibich
DIE LINKE.;Jutta;Krellmann;65;129;27;0;23;244;0.26639344262295084;0.5286885245901639;0.11065573770491803;0.0;0.0942622950819672;92;101;9;0.9108910891089109;0.0891089108910891;jutta-krellmann
AfD;Beatrix;Storch;65;144;12;0;23;244;0.26639344262295084;0.5901639344262295;0.04918032786885246;0.0;0.0942622950819672;93;101;8;0.9207920792079208;0.07920792079207921;beatrix-storch
AfD;Gerold;Otten;67;142;12;0;23;244;0.27459016393442626;0.5819672131147541;0.04918032786885246;0.0;0.0942622950819672;91;101;10;0.900990099009901;0.09900990099009901;gerold-otten
BÜ90/GR;Tabea;Rößner;106;81;34;0;23;244;0.4344262295081967;0.3319672131147541;0.13934426229508196;0.0;0.0942622950819672;93;101;8;0.9207920792079208;0.07920792079207921;tabea-rossner
CDU/CSU;Florian;Hahn;149;72;0;0;23;244;0.610655737704918;0.29508196721311475;0.0;0.0;0.0942622950819672;95;101;6;0.9405940594059405;0.0594059405940594;florian-hahn
CDU/CSU;Michael;Frieser;148;73;0;0;23;244;0.6065573770491803;0.29918032786885246;0.0;0.0;0.0942622950819672;94;101;7;0.9306930693069307;0.06930693069306931;michael-frieser
CDU/CSU;Hans;Michelbach;150;70;0;0;24;244;0.6147540983606558;0.28688524590163933;0.0;0.0;0.09836065573770492;89;101;12;0.8811881188118812;0.1188118811881188;hans-michelbach
FDP;Gerald;Ullrich;122;79;19;0;24;244;0.5;0.3237704918032787;0.0778688524590164;0.0;0.09836065573770492;95;101;6;0.9405940594059405;0.0594059405940594;gerald-ullrich
SPD;Rita;Hagl-Kehl;147;73;0;0;24;244;0.6024590163934426;0.29918032786885246;0.0;0.0;0.09836065573770492;92;101;9;0.9108910891089109;0.0891089108910891;rita-hagl-kehl
SPD;Christian;Petry;142;78;0;0;24;244;0.5819672131147541;0.319672131147541;0.0;0.0;0.09836065573770492;88;101;13;0.8712871287128713;0.12871287128712872;christian-petry
AfD;Jan Ralf;Nolte;63;145;12;0;24;244;0.2581967213114754;0.5942622950819673;0.04918032786885246;0.0;0.09836065573770492;92;101;9;0.9108910891089109;0.0891089108910891;jan-ralf-nolte
CDU/CSU;Peter;Beyer;149;71;0;0;24;244;0.610655737704918;0.29098360655737704;0.0;0.0;0.09836065573770492;96;101;5;0.9504950495049505;0.04950495049504951;peter-beyer
