# ja/nein/Enthaltung/ungueltig/nichtabgegeben: votes cast in each category across all Abstimmungen in range
# total_votes: sum of the above
# ratio_*: category / total_votes (weighted per vote, so a day with many bundled votes counts more)
# days_present/days_total/days_absent: sitting days attended/total/missed
#   (a day counts as attended if the member cast a real vote on at least one Abstimmung that day)
# ratio_days_present/ratio_days_absent: days_present/days_absent divided by days_total (weighted per day, not per vote)
Fraktion/Gruppe;Vorname;Name;ja;nein;Enthaltung;ungültig;nichtabgegeben;total_votes;ratio_ja;ratio_nein;ratio_Enthaltung;ratio_ungültig;ratio_nichtabgegeben;days_present;days_total;days_absent;ratio_days_present;ratio_days_absent;slug
CDU/CSU;Maria-Lena;Weiss;94;70;2;0;17;183;0.5136612021857924;0.3825136612021858;0.01092896174863388;0.0;0.09289617486338798;79;87;8;0.9080459770114943;0.09195402298850575;maria-lena-weiss
SPD;Simona;Koß;122;44;0;0;17;183;0.6666666666666666;0.24043715846994534;0.0;0.0;0.09289617486338798;76;87;11;0.8735632183908046;0.12643678160919541;simona-koss
FDP;Lukas;Köhler;122;43;1;0;17;183;0.6666666666666666;0.23497267759562843;0.00546448087431694;0.0;0.09289617486338798;83;87;4;0.9540229885057471;0.04597701149425287;lukas-kohler
SPD;Cansel;Kiziltepe;58;17;0;0;17;92;0.6304347826086957;0.18478260869565216;0.0;0.0;0.18478260869565216;36;42;6;0.8571428571428571;0.14285714285714285;cansel-kiziltepe
FDP;Mario;Brandenburg (Südpfalz);121;45;0;0;17;183;0.6612021857923497;0.2459016393442623;0.0;0.0;0.09289617486338798;80;87;7;0.9195402298850575;0.08045977011494253;mario-brandenburg-sudpfalz
AfD;Andreas;Bleck;44;106;16;0;17;183;0.24043715846994534;0.5792349726775956;0.08743169398907104;0.0;0.09289617486338798;77;87;10;0.8850574712643678;0.11494252873563218;andreas-bleck
FDP;Christian;Dürr;121;45;0;0;17;183;0.6612021857923497;0.2459016393442623;0.0;0.0;0.09289617486338798;80;87;7;0.9195402298850575;0.08045977011494253;christian-durr
CDU/CSU;Armin;Schwarz;63;49;2;0;18;132;0.4772727272727273;0.3712121212121212;0.015151515151515152;0.0;0.13636363636363635;52;62;10;0.8387096774193549;0.16129032258064516;armin-schwarz
FDP;Renata;Alt;120;45;0;0;18;183;0.6557377049180327;0.2459016393442623;0.0;0.0;0.09836065573770492;78;87;9;0.896551724137931;0.10344827586206896;renata-alt
CDU/CSU;Christiane;Schenderlein;96;67;2;0;18;183;0.5245901639344263;0.366120218579235;0.01092896174863388;0.0;0.09836065573770492;78;87;9;0.896551724137931;0.10344827586206896;christiane-schenderlein
FDP;Till;Mansmann;124;41;0;0;18;183;0.6775956284153005;0.22404371584699453;0.0;0.0;0.09836065573770492;81;87;6;0.9310344827586207;0.06896551724137931;till-mansmann
CDU/CSU;Josef;Oster;98;64;3;0;18;183;0.5355191256830601;0.34972677595628415;0.01639344262295082;0.0;0.09836065573770492;80;87;7;0.9195402298850575;0.08045977011494253;josef-oster
CDU/CSU;Florian;Müller;92;71;2;0;18;183;0.5027322404371585;0.3879781420765027;0.01092896174863388;0.0;0.09836065573770492;79;87;8;0.9080459770114943;0.09195402298850575;florian-muller
Fraktionslos;Stefan;Seidler;92;50;23;0;18;183;0.5027322404371585;0.273224043715847;0.12568306010928962;0.0;0.09836065573770492;82;87;5;0.9425287356321839;0.05747126436781609;stefan-seidler
SPD;Sebastian;Fiedler;120;45;0;0;18;183;0.6557377049180327;0.2459016393442623;0.0;0.0;0.09836065573770492;78;87;9;0.896551724137931;0.10344827586206896;sebastian-fiedler
SPD;Aydan;Özoguz;121;44;0;0;18;183;0.6612021857923497;0.24043715846994534;0.0;0.0;0.09836065573770492;80;87;7;0.9195402298850575;0.08045977011494253;aydan-ozoguz
AfD;Gottfried;Curio;44;106;15;0;18;183;0.24043715846994534;0.5792349726775956;0.08196721311475409;0.0;0.09836065573770492;79;87;8;0.9080459770114943;0.09195402298850575;gottfried-curio
SPD;Katja;Mast;118;47;0;0;18;183;0.644808743169399;0.2568306010928962;0.0;0.0;0.09836065573770492;79;87;8;0.9080459770114943;0.09195402298850575;katja-mast
BÜ90/GR;Philip;Krämer;121;43;1;0;18;183;0.6612021857923497;0.23497267759562843;0.00546448087431694;0.0;0.09836065573770492;79;87;8;0.9080459770114943;0.09195402298850575;philip-kramer
CDU/CSU;Wolfgang;Stefinger;89;74;2;0;18;183;0.48633879781420764;0.40437158469945356;0.01092896174863388;0.0;0.09836065573770492;79;87;8;0.9080459770114943;0.09195402298850575;wolfgang-stefinger
SPD;Frank;Junge;119;45;1;0;18;183;0.6502732240437158;0.2459016393442623;0.00546448087431694;0.0;0.09836065573770492;77;87;10;0.8850574712643678;0.11494252873563218;frank-junge
SPD;Frank;Ullrich;121;43;1;0;18;183;0.6612021857923497;0.23497267759562843;0.00546448087431694;0.0;0.09836065573770492;80;87;7;0.9195402298850575;0.08045977011494253;frank-ullrich
SPD;Gabriela;Heinrich;121;44;0;0;18;183;0.6612021857923497;0.24043715846994534;0.0;0.0;0.09836065573770492;78;87;9;0.896551724137931;0.10344827586206896;gabriela-heinrich
SPD;Esra;Limbacher;119;46;0;0;18;183;0.6502732240437158;0.25136612021857924;0.0;0.0;0.09836065573770492;77;87;10;0.8850574712643678;0.11494252873563218;esra-limbacher
BÜ90/GR;Erhard;Grundl;119;45;1;0;18;183;0.6502732240437158;0.2459016393442623;0.00546448087431694;0.0;0.09836065573770492;81;87;6;0.9310344827586207;0.06896551724137931;erhard-grundl
AfD;Marc;Bernhard;41;109;15;0;18;183;0.22404371584699453;0.5956284153005464;0.08196721311475409;0.0;0.09836065573770492;80;87;7;0.9195402298850575;0.08045977011494253;marc-bernhard
SPD;Ingo;Schäfer;119;46;0;0;18;183;0.6502732240437158;0.25136612021857924;0.0;0.0;0.09836065573770492;78;87;9;0.896551724137931;0.10344827586206896;ingo-schafer
BÜ90/GR;Omid;Nouripour;118;46;1;0;18;183;0.644808743169399;0.25136612021857924;0.00546448087431694;0.0;0.09836065573770492;80;87;7;0.9195402298850575;0.08045977011494253;omid-nouripour
SPD;Macit;Karaahmetoglu;119;45;1;0;18;183;0.6502732240437158;0.2459016393442623;0.00546448087431694;0.0;0.09836065573770492;78;87;9;0.896551724137931;0.10344827586206896;macit-karaahmetoglu
CDU/CSU;Silke;Launert;95;67;3;0;18;183;0.5191256830601093;0.366120218579235;0.01639344262295082;0.0;0.09836065573770492;76;87;11;0.8735632183908046;0.12643678160919541;silke-launert
CDU/CSU;Hermann;Färber;92;70;2;0;19;183;0.5027322404371585;0.3825136612021858;0.01092896174863388;0.0;0.10382513661202186;80;87;7;0.9195402298850575;0.08045977011494253;hermann-farber
CDU/CSU;Markus;Koob;94;68;2;0;19;183;0.5136612021857924;0.37158469945355194;0.01092896174863388;0.0;0.10382513661202186;81;87;6;0.9310344827586207;0.06896551724137931;markus-koob
CDU/CSU;Kerstin;Radomski;88;72;4;0;19;183;0.4808743169398907;0.39344262295081966;0.02185792349726776;0.0;0.10382513661202186;78;87;9;0.896551724137931;0.10344827586206896;kerstin-radomski
CDU/CSU;Friedrich;Merz;88;74;2;0;19;183;0.4808743169398907;0.40437158469945356;0.01092896174863388;0.0;0.10382513661202186;81;87;6;0.9310344827586207;0.06896551724137931;friedrich-merz
CDU/CSU;Mark;Helfrich;96;67;1;0;19;183;0.5245901639344263;0.366120218579235;0.00546448087431694;0.0;0.10382513661202186;81;87;6;0.9310344827586207;0.06896551724137931;mark-helfrich
AfD;Jan Ralf;Nolte;45;104;15;0;19;183;0.2459016393442623;0.5683060109289617;0.08196721311475409;0.0;0.10382513661202186;77;87;10;0.8850574712643678;0.11494252873563218;jan-ralf-nolte
FDP;Christoph;Hoffmann;115;41;8;0;19;183;0.6284153005464481;0.22404371584699453;0.04371584699453552;0.0;0.10382513661202186;78;87;9;0.896551724137931;0.10344827586206896;christoph-hoffmann
CDU/CSU;Yvonne;Magwas;88;72;4;0;19;183;0.4808743169398907;0.39344262295081966;0.02185792349726776;0.0;0.10382513661202186;76;87;11;0.8735632183908046;0.12643678160919541;yvonne-magwas
CDU/CSU;Reinhard;Brandl;94;69;1;0;19;183;0.5136612021857924;0.3770491803278688;0.00546448087431694;0.0;0.10382513661202186;80;87;7;0.9195402298850575;0.08045977011494253;reinhard-brandl
SPD;Peggy;Schierenbeck;123;40;1;0;19;183;0.6721311475409836;0.2185792349726776;0.00546448087431694;0.0;0.10382513661202186;81;87;6;0.9310344827586207;0.06896551724137931;peggy-schierenbeck
SPD;Andreas;Schwarz;117;47;0;0;19;183;0.639344262295082;0.2568306010928962;0.0;0.0;0.10382513661202186;79;87;8;0.9080459770114943;0.09195402298850575;andreas-schwarz
AfD;Leif-Erik;Holm;44;105;15;0;19;183;0.24043715846994534;0.5737704918032787;0.08196721311475409;0.0;0.10382513661202186;77;87;10;0.8850574712643678;0.11494252873563218;leif-erik-holm
SPD;Falko;Droßmann;120;44;0;0;19;183;0.6557377049180327;0.24043715846994534;0.0;0.0;0.10382513661202186;75;87;12;0.8620689655172413;0.13793103448275862;falko-drossmann
CDU/CSU;Josef;Rief;93;70;1;0;19;183;0.5081967213114754;0.3825136612021858;0.00546448087431694;0.0;0.10382513661202186;81;87;6;0.9310344827586207;0.06896551724137931;josef-rief
CDU/CSU;Helge;Braun;91;70;3;0;19;183;0.4972677595628415;0.3825136612021858;0.01639344262295082;0.0;0.10382513661202186;76;87;11;0.8735632183908046;0.12643678160919541;helge-braun
FDP;Ulrich;Lechte;120;43;1;0;19;183;0.6557377049180327;0.23497267759562843;0.00546448087431694;0.0;0.10382513661202186;81;87;6;0.9310344827586207;0.06896551724137931;ulrich-lechte
CDU/CSU;Mathias;Middelberg;92;68;4;0;19;183;0.5027322404371585;0.37158469945355194;0.02185792349726776;0.0;0.10382513661202186;78;87;9;0.896551724137931;0.10344827586206896;mathias-middelberg
Fraktionslos;Matthias;Helferich;39;109;16;0;19;183;0.21311475409836064;0.5956284153005464;0.08743169398907104;0.0;0.10382513661202186;78;87;9;0.896551724137931;0.10344827586206896;matthias-helferich
Fraktionslos;Robert;Farle;41;109;13;0;20;183;0.22404371584699453;0.5956284153005464;0.07103825136612021;0.0;0.1092896174863388;81;87;6;0.9310344827586207;0.06896551724137931;robert-farle
CDU/CSU;Anja;Weisgerber;94;67;2;0;20;183;0.5136612021857924;0.366120218579235;0.01092896174863388;0.0;0.1092896174863388;78;87;9;0.896551724137931;0.10344827586206896;anja-weisgerber
BÜ90/GR;Corinna;Rüffer;98;50;15;0;20;183;0.5355191256830601;0.273224043715847;0.08196721311475409;0.0;0.1092896174863388;78;87;9;0.896551724137931;0.10344827586206896;corinna-ruffer
FDP;Nicole;Westig;120;41;2;0;20;183;0.6557377049180327;0.22404371584699453;0.01092896174863388;0.0;0.1092896174863388;80;87;7;0.9195402298850575;0.08045977011494253;nicole-westig
SPD;Rebecca;Schamber;121;42;0;0;20;183;0.6612021857923497;0.22950819672131148;0.0;0.0;0.1092896174863388;80;87;7;0.9195402298850575;0.08045977011494253;rebecca-schamber
SPD;Rasha;Nasr;114;49;0;0;20;183;0.6229508196721312;0.2677595628415301;0.0;0.0;0.1092896174863388;74;87;13;0.8505747126436781;0.14942528735632185;rasha-nasr
AfD;Peter;Felser;46;102;15;0;20;183;0.25136612021857924;0.5573770491803278;0.08196721311475409;0.0;0.1092896174863388;77;87;10;0.8850574712643678;0.11494252873563218;peter-felser
BÜ90/GR;Zoe;Mayer;117;45;1;0;20;183;0.639344262295082;0.2459016393442623;0.00546448087431694;0.0;0.1092896174863388;78;87;9;0.896551724137931;0.10344827586206896;zoe-mayer
AfD;Gerrit;Huy;42;107;14;0;20;183;0.22950819672131148;0.5846994535519126;0.07650273224043716;0.0;0.1092896174863388;79;87;8;0.9080459770114943;0.09195402298850575;gerrit-huy
CDU/CSU;Albert;Stegemann;94;67;2;0;20;183;0.5136612021857924;0.366120218579235;0.01092896174863388;0.0;0.1092896174863388;79;87;8;0.9080459770114943;0.09195402298850575;albert-stegemann
Die Linke;André;Hahn;35;112;16;0;20;183;0.1912568306010929;0.6120218579234973;0.08743169398907104;0.0;0.1092896174863388;81;87;6;0.9310344827586207;0.06896551724137931;andre-hahn
FDP;Frank;Schäffler;117;44;2;0;20;183;0.639344262295082;0.24043715846994534;0.01092896174863388;0.0;0.1092896174863388;79;87;8;0.9080459770114943;0.09195402298850575;frank-schaffler
CDU/CSU;Kerstin;Vieregge;96;64;3;0;20;183;0.5245901639344263;0.34972677595628415;0.01639344262295082;0.0;0.1092896174863388;78;87;9;0.896551724137931;0.10344827586206896;kerstin-vieregge
CDU/CSU;Tino;Sorge;93;68;2;0;20;183;0.5081967213114754;0.37158469945355194;0.01092896174863388;0.0;0.1092896174863388;75;87;12;0.8620689655172413;0.13793103448275862;tino-sorge
CDU/CSU;Jürgen;Hardt;99;63;1;0;20;183;0.5409836065573771;0.3442622950819672;0.00546448087431694;0.0;0.1092896174863388;80;87;7;0.9195402298850575;0.08045977011494253;jurgen-hardt
BÜ90/GR;Harald;Ebner;120;41;1;0;21;183;0.6557377049180327;0.22404371584699453;0.00546448087431694;0.0;0.11475409836065574;75;87;12;0.8620689655172413;0.13793103448275862;harald-ebner
CDU/CSU;Kai;Whittaker;94;65;3;0;21;183;0.5136612021857924;0.3551912568306011;0.01639344262295082;0.0;0.11475409836065574;78;87;9;0.896551724137931;0.10344827586206896;kai-whittaker
CDU/CSU;Christian;Haase;92;68;2;0;21;183;0.5027322404371585;0.37158469945355194;0.01092896174863388;0.0;0.11475409836065574;78;87;9;0.896551724137931;0.10344827586206896;christian-haase
FDP;Bijan;Djir-Sarai;116;44;2;0;21;183;0.6338797814207651;0.24043715846994534;0.01092896174863388;0.0;0.11475409836065574;78;87;9;0.896551724137931;0.10344827586206896;bijan-djir-sarai
CDU/CSU;Diana;Stöcker;73;53;2;0;21;149;0.4899328859060403;0.35570469798657717;0.013422818791946308;0.0;0.14093959731543623;64;74;10;0.8648648648648649;0.13513513513513514;diana-stocker
BÜ90/GR;Anne Monika;Spallek;119;41;2;0;21;183;0.6502732240437158;0.22404371584699453;0.01092896174863388;0.0;0.11475409836065574;78;87;9;0.896551724137931;0.10344827586206896;anne-monika-spallek
AfD;Thomas;Ehrhorn;42;106;14;0;21;183;0.22950819672131148;0.5792349726775956;0.07650273224043716;0.0;0.11475409836065574;77;87;10;0.8850574712643678;0.11494252873563218;thomas-ehrhorn
SPD;Michael;Gerdes;118;43;1;0;21;183;0.644808743169399;0.23497267759562843;0.00546448087431694;0.0;0.11475409836065574;73;87;14;0.8390804597701149;0.16091954022988506;michael-gerdes
BÜ90/GR;Anton;Hofreiter;118;43;1;0;21;183;0.644808743169399;0.23497267759562843;0.00546448087431694;0.0;0.11475409836065574;81;87;6;0.9310344827586207;0.06896551724137931;anton-hofreiter
FDP;Judith;Skudelny;120;42;0;0;21;183;0.6557377049180327;0.22950819672131148;0.0;0.0;0.11475409836065574;79;87;8;0.9080459770114943;0.09195402298850575;judith-skudelny
AfD;Jörg;Schneider;39;106;17;0;21;183;0.21311475409836064;0.5792349726775956;0.09289617486338798;0.0;0.11475409836065574;74;87;13;0.8505747126436781;0.14942528735632185;jorg-schneider
CDU/CSU;Sebastian;Brehm;93;67;2;0;21;183;0.5081967213114754;0.366120218579235;0.01092896174863388;0.0;0.11475409836065574;75;87;12;0.8620689655172413;0.13793103448275862;sebastian-brehm
SPD;Sylvia;Lehmann;119;43;0;0;21;183;0.6502732240437158;0.23497267759562843;0.0;0.0;0.11475409836065574;78;87;9;0.896551724137931;0.10344827586206896;sylvia-lehmann
BÜ90/GR;Markus;Kurth;118;41;2;0;22;183;0.644808743169399;0.22404371584699453;0.01092896174863388;0.0;0.12021857923497267;81;87;6;0.9310344827586207;0.06896551724137931;markus-kurth
CDU/CSU;Wolfgang;Schäuble;57;46;3;0;22;128;0.4453125;0.359375;0.0234375;0.0;0.171875;49;59;10;0.8305084745762712;0.1694915254237288;wolfgang-schauble
SPD;Niels;Annen;119;42;0;0;22;183;0.6502732240437158;0.22950819672131148;0.0;0.0;0.12021857923497267;75;87;12;0.8620689655172413;0.13793103448275862;niels-annen
CDU/CSU;Tobias;Winkler;91;67;3;0;22;183;0.4972677595628415;0.366120218579235;0.01639344262295082;0.0;0.12021857923497267;78;87;9;0.896551724137931;0.10344827586206896;tobias-winkler
FDP;Marcus;Faber;124;36;1;0;22;183;0.6775956284153005;0.19672131147540983;0.00546448087431694;0.0;0.12021857923497267;80;87;7;0.9195402298850575;0.08045977011494253;marcus-faber
FDP;Pascal;Kober;117;44;0;0;22;183;0.639344262295082;0.24043715846994534;0.0;0.0;0.12021857923497267;76;87;11;0.8735632183908046;0.12643678160919541;pascal-kober
CDU/CSU;Enak;Ferlemann;92;67;2;0;22;183;0.5027322404371585;0.366120218579235;0.01092896174863388;0.0;0.12021857923497267;76;87;11;0.8735632183908046;0.12643678160919541;enak-ferlemann
FDP;Katja;Hessel;120;41;0;0;22;183;0.6557377049180327;0.22404371584699453;0.0;0.0;0.12021857923497267;78;87;9;0.896551724137931;0.10344827586206896;katja-hessel
CDU/CSU;Nina;Warken;91;68;2;0;22;183;0.4972677595628415;0.37158469945355194;0.01092896174863388;0.0;0.12021857923497267;80;87;7;0.9195402298850575;0.08045977011494253;nina-warken
AfD;Christina;Baum;33;111;17;0;22;183;0.18032786885245902;0.6065573770491803;0.09289617486338798;0.0;0.12021857923497267;75;87;12;0.8620689655172413;0.13793103448275862;christina-baum
CDU/CSU;Oliver;Grundmann;90;69;2;0;22;183;0.4918032786885246;0.3770491803278688;0.01092896174863388;0.0;0.12021857923497267;80;87;7;0.9195402298850575;0.08045977011494253;oliver-grundmann
SPD;Kerstin;Griese;118;43;0;0;22;183;0.644808743169399;0.23497267759562843;0.0;0.0;0.12021857923497267;78;87;9;0.896551724137931;0.10344827586206896;kerstin-griese
CDU/CSU;Thomas;Erndl;92;67;2;0;22;183;0.5027322404371585;0.366120218579235;0.01092896174863388;0.0;0.12021857923497267;79;87;8;0.9080459770114943;0.09195402298850575;thomas-erndl
FDP;Bernd;Reuther;117;43;1;0;22;183;0.639344262295082;0.23497267759562843;0.00546448087431694;0.0;0.12021857923497267;80;87;7;0.9195402298850575;0.08045977011494253;bernd-reuther
CDU/CSU;Daniela;Ludwig;89;70;1;0;23;183;0.48633879781420764;0.3825136612021858;0.00546448087431694;0.0;0.12568306010928962;74;87;13;0.8505747126436781;0.14942528735632185;daniela-ludwig
BÜ90/GR;Tabea;Rößner;119;40;1;0;23;183;0.6502732240437158;0.2185792349726776;0.00546448087431694;0.0;0.12568306010928962;81;87;6;0.9310344827586207;0.06896551724137931;tabea-rossner
CDU/CSU;Moritz;Oppelt;93;65;2;0;23;183;0.5081967213114754;0.3551912568306011;0.01092896174863388;0.0;0.12568306010928962;72;87;15;0.8275862068965517;0.1724137931034483;moritz-oppelt
CDU/CSU;Henning;Otte;94;64;2;0;23;183;0.5136612021857924;0.34972677595628415;0.01092896174863388;0.0;0.12568306010928962;78;87;9;0.896551724137931;0.10344827586206896;henning-otte
AfD;Stefan;Keuter;43;103;14;0;23;183;0.23497267759562843;0.5628415300546448;0.07650273224043716;0.0;0.12568306010928962;80;87;7;0.9195402298850575;0.08045977011494253;stefan-keuter
SPD;Saskia;Esken;113;47;0;0;23;183;0.6174863387978142;0.2568306010928962;0.0;0.0;0.12568306010928962;77;87;10;0.8850574712643678;0.11494252873563218;saskia-esken
BÜ90/GR;Chantal;Kopf;113;45;2;0;23;183;0.6174863387978142;0.2459016393442623;0.01092896174863388;0.0;0.12568306010928962;78;87;9;0.896551724137931;0.10344827586206896;chantal-kopf
FDP;Manfred;Todtenhausen;119;41;0;0;23;183;0.6502732240437158;0.22404371584699453;0.0;0.0;0.12568306010928962;74;87;13;0.8505747126436781;0.14942528735632185;manfred-todtenhausen
CDU/CSU;Mario;Czaja;85;70;5;0;23;183;0.4644808743169399;0.3825136612021858;0.0273224043715847;0.0;0.12568306010928962;76;87;11;0.8735632183908046;0.12643678160919541;mario-czaja
CDU/CSU;Michael;Breilmann;93;65;2;0;23;183;0.5081967213114754;0.3551912568306011;0.01092896174863388;0.0;0.12568306010928962;78;87;9;0.896551724137931;0.10344827586206896;michael-breilmann
BÜ90/GR;Felix;Banaszak;111;48;1;0;23;183;0.6065573770491803;0.26229508196721313;0.00546448087431694;0.0;0.12568306010928962;76;87;11;0.8735632183908046;0.12643678160919541;felix-banaszak
BÜ90/GR;Frank;Bsirske;113;45;1;0;24;183;0.6174863387978142;0.2459016393442623;0.00546448087431694;0.0;0.13114754098360656;80;87;7;0.9195402298850575;0.08045977011494253;frank-bsirske
Die Linke;Clara;Bünger;40;99;16;0;24;179;0.22346368715083798;0.553072625698324;0.0893854748603352;0.0;0.1340782122905028;75;85;10;0.8823529411764706;0.11764705882352941;clara-bunger
BÜ90/GR;Michael;Kellner;114;44;1;0;24;183;0.6229508196721312;0.24043715846994534;0.00546448087431694;0.0;0.13114754098360656;77;87;10;0.8850574712643678;0.11494252873563218;michael-kellner
BÜ90/GR;Anna;Lührmann;112;46;1;0;24;183;0.6120218579234973;0.25136612021857924;0.00546448087431694;0.0;0.13114754098360656;72;87;15;0.8275862068965517;0.1724137931034483;anna-luhrmann
CDU/CSU;Thomas;Heilmann;91;67;1;0;24;183;0.4972677595628415;0.366120218579235;0.00546448087431694;0.0;0.13114754098360656;76;87;11;0.8735632183908046;0.12643678160919541;thomas-heilmann
SPD;Johannes;Arlt;115;43;1;0;24;183;0.6284153005464481;0.23497267759562843;0.00546448087431694;0.0;0.13114754098360656;78;87;9;0.896551724137931;0.10344827586206896;johannes-arlt
AfD;Ulrike;Schielke-Ziesing;38;108;13;0;24;183;0.20765027322404372;0.5901639344262295;0.07103825136612021;0.0;0.13114754098360656;79;87;8;0.9080459770114943;0.09195402298850575;ulrike-schielke-ziesing
CDU/CSU;Melis;Sekmen;116;42;1;0;24;183;0.6338797814207651;0.22950819672131148;0.00546448087431694;0.0;0.13114754098360656;78;87;9;0.896551724137931;0.10344827586206896;melis-sekmen
CDU/CSU;Norbert;Röttgen;93;63;3;0;24;183;0.5081967213114754;0.3442622950819672;0.01639344262295082;0.0;0.13114754098360656;77;87;10;0.8850574712643678;0.11494252873563218;norbert-rottgen
CDU/CSU;Ingmar;Jung;58;49;1;0;24;132;0.4393939393939394;0.3712121212121212;0.007575757575757576;0.0;0.18181818181818182;53;62;9;0.8548387096774194;0.14516129032258066;ingmar-jung
CDU/CSU;Elisabeth;Winkelmeier-Becker;86;70;3;0;24;183;0.46994535519125685;0.3825136612021858;0.01639344262295082;0.0;0.13114754098360656;76;87;11;0.8735632183908046;0.12643678160919541;elisabeth-winkelmeier-becker
CDU/CSU;Fritz;Güntzler;90;67;2;0;24;183;0.4918032786885246;0.366120218579235;0.01092896174863388;0.0;0.13114754098360656;77;87;10;0.8850574712643678;0.11494252873563218;fritz-guntzler
CDU/CSU;Ingeborg;Gräßle;87;68;4;0;24;183;0.47540983606557374;0.37158469945355194;0.02185792349726776;0.0;0.13114754098360656;80;87;7;0.9195402298850575;0.08045977011494253;ingeborg-grassle
CDU/CSU;Hubert;Hüppe;89;67;3;0;24;183;0.48633879781420764;0.366120218579235;0.01639344262295082;0.0;0.13114754098360656;80;87;7;0.9195402298850575;0.08045977011494253;hubert-huppe
FDP;Carina;Konrad;122;36;1;0;24;183;0.6666666666666666;0.19672131147540983;0.00546448087431694;0.0;0.13114754098360656;79;87;8;0.9080459770114943;0.09195402298850575;carina-konrad
FDP;Florian;Toncar;116;43;0;0;24;183;0.6338797814207651;0.23497267759562843;0.0;0.0;0.13114754098360656;79;87;8;0.9080459770114943;0.09195402298850575;florian-toncar
CDU/CSU;Tilman;Kuban;93;63;2;0;25;183;0.5081967213114754;0.3442622950819672;0.01092896174863388;0.0;0.1366120218579235;75;87;12;0.8620689655172413;0.13793103448275862;tilman-kuban
CDU/CSU;Markus;Grübel;89;67;2;0;25;183;0.48633879781420764;0.366120218579235;0.01092896174863388;0.0;0.1366120218579235;76;87;11;0.8735632183908046;0.12643678160919541;markus-grubel
SPD;Edgar;Franke;119;39;0;0;25;183;0.6502732240437158;0.21311475409836064;0.0;0.0;0.1366120218579235;77;87;10;0.8850574712643678;0.11494252873563218;edgar-franke
CDU/CSU;Simone;Borchardt;88;68;2;0;25;183;0.4808743169398907;0.37158469945355194;0.01092896174863388;0.0;0.1366120218579235;73;87;14;0.8390804597701149;0.16091954022988506;simone-borchardt
SPD;Dorothee;Martin;115;43;0;0;25;183;0.6284153005464481;0.23497267759562843;0.0;0.0;0.1366120218579235;79;87;8;0.9080459770114943;0.09195402298850575;dorothee-martin
BÜ90/GR;Julian;Pahlke;111;46;1;0;25;183;0.6065573770491803;0.25136612021857924;0.00546448087431694;0.0;0.1366120218579235;74;87;13;0.8505747126436781;0.14942528735632185;julian-pahlke
FDP;Nico;Tippelt;114;44;0;0;25;183;0.6229508196721312;0.24043715846994534;0.0;0.0;0.1366120218579235;78;87;9;0.896551724137931;0.10344827586206896;nico-tippelt
SPD;Bernd;Westphal;116;42;0;0;25;183;0.6338797814207651;0.22950819672131148;0.0;0.0;0.1366120218579235;78;87;9;0.896551724137931;0.10344827586206896;bernd-westphal
AfD;Gerold;Otten;43;104;11;0;25;183;0.23497267759562843;0.5683060109289617;0.060109289617486336;0.0;0.1366120218579235;72;87;15;0.8275862068965517;0.1724137931034483;gerold-otten
BÜ90/GR;Stefan;Wenzel;115;42;1;0;25;183;0.6284153005464481;0.22950819672131148;0.00546448087431694;0.0;0.1366120218579235;78;87;9;0.896551724137931;0.10344827586206896;stefan-wenzel
FDP;Gyde;Jensen;115;42;1;0;25;183;0.6284153005464481;0.22950819672131148;0.00546448087431694;0.0;0.1366120218579235;77;87;10;0.8850574712643678;0.11494252873563218;gyde-jensen
BÜ90/GR;Karoline;Otte;111;46;1;0;25;183;0.6065573770491803;0.25136612021857924;0.00546448087431694;0.0;0.1366120218579235;72;87;15;0.8275862068965517;0.1724137931034483;karoline-otte
SPD;Ariane;Fäscher;112;46;0;0;25;183;0.6120218579234973;0.25136612021857924;0.0;0.0;0.1366120218579235;76;87;11;0.8735632183908046;0.12643678160919541;ariane-fascher
BSW;Andrej;Hunko;36;98;23;0;26;183;0.19672131147540983;0.5355191256830601;0.12568306010928962;0.0;0.14207650273224043;77;87;10;0.8850574712643678;0.11494252873563218;andrej-hunko
FDP;Katrin;Helling-Plahr;113;44;0;0;26;183;0.6174863387978142;0.24043715846994534;0.0;0.0;0.14207650273224043;75;87;12;0.8620689655172413;0.13793103448275862;katrin-helling-plahr
BÜ90/GR;Saskia;Weishaupt;110;46;1;0;26;183;0.6010928961748634;0.25136612021857924;0.00546448087431694;0.0;0.14207650273224043;71;87;16;0.8160919540229885;0.1839080459770115;saskia-weishaupt
FDP;Linda;Teuteberg;109;41;7;0;26;183;0.5956284153005464;0.22404371584699453;0.03825136612021858;0.0;0.14207650273224043;74;87;13;0.8505747126436781;0.14942528735632185;linda-teuteberg
SPD;Ralf;Stegner;119;37;1;0;26;183;0.6502732240437158;0.20218579234972678;0.00546448087431694;0.0;0.14207650273224043;77;87;10;0.8850574712643678;0.11494252873563218;ralf-stegner
BÜ90/GR;Merle;Spellerberg;111;45;1;0;26;183;0.6065573770491803;0.2459016393442623;0.00546448087431694;0.0;0.14207650273224043;73;87;14;0.8390804597701149;0.16091954022988506;merle-spellerberg
AfD;Bernd;Baumann;39;105;13;0;26;183;0.21311475409836064;0.5737704918032787;0.07103825136612021;0.0;0.14207650273224043;80;87;7;0.9195402298850575;0.08045977011494253;bernd-baumann
